         2098685989 function calls (2070205242 primitive calls) in 8408.946 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  3190984    9.101    0.000    9.101    0.000 generic.py:2730(__getattr__)
     7119    0.092    0.000    9.050    0.001 socket.py:726(getaddrinfo)
  1224296    4.018    0.000    8.935    0.000 _tokenizer.py:873(attributeNameState)
   598099    8.927    0.000    8.927    0.000 {pandas.algos.take_2d_axis0_int64_int64}
  3431858    7.667    0.000    8.866    0.000 internals.py:301(ftype)
  1333172    3.714    0.000    8.833    0.000 numeric.py:2686(seterr)
   775708    2.404    0.000    8.818    0.000 function.py:37(__call__)
    47613    0.091    0.000    8.799    0.000 internals.py:3385(<listcomp>)
     7119    8.680    0.001    8.774    0.001 {built-in method _socket.getaddrinfo}
     7118    0.596    0.000    8.742    0.001 html5parser.py:77(<listcomp>)
 42835658    8.720    0.000    8.720    0.000 {method 'append' of 'list' objects}
    95226    0.181    0.000    8.708    0.000 internals.py:3382(<lambda>)
  1333182    4.522    0.000    8.639    0.000 _html5lib.py:289(setAttributes)
  4321143    8.625    0.000    8.625    0.000 {built-in method numpy.core.multiarray.arange}
   868397    3.291    0.000    8.621    0.000 base.py:1339(is_all_dates)
    95228    1.576    0.000    8.612    0.000 ops.py:749(na_op)
    95226    0.533    0.000    8.527    0.000 base.py:652(copy)
   170943    1.150    0.000    8.409    0.000 groupby.py:1707(result_index)
   190458    0.663    0.000    8.293    0.000 generic.py:2868(as_matrix)
   683328    1.135    0.000    8.170    0.000 element.py:1675(search)
  2068698    4.033    0.000    8.087    0.000 generic.py:2713(__finalize__)
  2386990    4.853    0.000    8.002    0.000 tweetProcessor.py:211(is_word)
  3104244    4.321    0.000    7.959    0.000 __init__.py:175(iteritems)
   432197    0.438    0.000    7.900    0.000 treetaggerwrapper.py:1996(split_email)
  1376507    7.833    0.000    7.833    0.000 {built-in method numpy.core.multiarray.concatenate}
   106770    0.242    0.000    7.766    0.000 html5parser.py:1033(startTagCloseP)
 15834943    7.712    0.000    7.712    0.000 {method 'get' of 'dict' objects}
   213543    0.408    0.000    7.689    0.000 html5parser.py:1001(processSpaceCharactersNonPre)
  2413673    5.077    0.000    7.623    0.000 algorithms.py:977(_get_take_nd_function)
  1043972    2.911    0.000    7.581    0.000 posixpath.py:119(splitext)
  2088280    1.922    0.000    7.512    0.000 __init__.py:541(formatMessage)
   946653    2.928    0.000    7.460    0.000 validators.py:129(validate_kwargs)
  1437354    2.121    0.000    7.457    0.000 common.py:188(is_datetime_or_timedelta_dtype)
   170945    2.294    0.000    7.450    0.000 groupby.py:2184(__init__)
  9306522    7.421    0.000    7.421    0.000 {method 'decode' of 'bytes' objects}
   428852    1.090    0.000    7.412    0.000 shape_base.py:234(<listcomp>)
  1056751    2.475    0.000    7.363    0.000 base.py:2104(get_loc)
  2122286    1.467    0.000    7.274    0.000 {built-in method builtins.all}
    47614    0.109    0.000    7.262    0.000 api.py:25(_get_combined_index)
   170943    0.937    0.000    7.253    0.000 common.py:397(_index_labels_to_array)
  1297253    4.082    0.000    7.193    0.000 {built-in method builtins.sorted}
   440424    1.288    0.000    7.189    0.000 indexing.py:192(_convert_scalar_indexer)
 20076164    7.094    0.000    7.094    0.000 internals.py:4077(_block)
     7118    0.087    0.000    7.009    0.001 _tokenizer.py:34(__init__)
     7118    0.092    0.000    6.922    0.001 _inputstream.py:131(HTMLInputStream)
  1819728    2.767    0.000    6.892    0.000 {built-in method builtins.sum}
   847042    3.295    0.000    6.857    0.000 __init__.py:367(object_was_parsed)
  3095753    4.536    0.000    6.855    0.000 series.py:326(name)
    95226    0.754    0.000    6.854    0.000 nanops.py:175(_get_values)
  1403691    4.377    0.000    6.840    0.000 shape_base.py:61(atleast_2d)
  1043972    3.811    0.000    6.826    0.000 posixpath.py:142(basename)
   158213    4.129    0.000    6.800    0.000 tweetProcessor.py:133(find_relevant_words)
  4225658    6.739    0.000    6.761    0.000 re.py:286(_compile)
  2461935    1.606    0.000    6.700    0.000 numeric.py:534(asanyarray)
     7118    0.103    0.000    6.633    0.001 _inputstream.py:392(__init__)
  2085895    4.928    0.000    6.603    0.000 generic.py:327(_get_axis_number)
        2    0.002    0.001    6.591    3.296 merge.py:1688(_get_comb_axis)
   409008    0.926    0.000    6.576    0.000 internals.py:608(copy)
  1022830    3.829    0.000    6.553    0.000 dtypes.py:170(__new__)
  2088280    2.170    0.000    6.545    0.000 __init__.py:535(usesTime)
   170943    0.341    0.000    6.504    0.000 base.py:1014(rename)
  2847834    4.622    0.000    6.484    0.000 range.py:458(__len__)
   210294    6.024    0.000    6.468    0.000 internals.py:4458(_interleaved_dtype)
  2857710    4.341    0.000    6.430    0.000 <frozen importlib._bootstrap>:402(parent)
    67456    0.280    0.000    6.430    0.000 internals.py:3347(<listcomp>)
  1966389    2.965    0.000    6.363    0.000 common.py:135(is_dtype_equal)
   214648    6.329    0.000    6.329    0.000 {pandas.algos.take_2d_axis1_int64_int64}
  4748598    6.313    0.000    6.313    0.000 dtypes.py:132(construct_from_string)
   363018    1.178    0.000    6.312    0.000 element.py:1634(search_tag)
   414288    6.308    0.000    6.308    0.000 {pandas.algos.take_2d_axis1_object_object}
   269824    1.456    0.000    6.150    0.000 internals.py:269(getitem_block)
    47614    0.152    0.000    6.090    0.000 internals.py:4385(_simple_blockify)
   316426    2.179    0.000    6.085    0.000 threading.py:1024(join)
   316426    0.970    0.000    6.078    0.000 indexing.py:1282(_has_valid_type)
  2057102    3.147    0.000    6.039    0.000 _tokenizer.py:420(tagNameState)
  1198003    6.038    0.000    6.038    0.000 {built-in method pandas.lib.array_equivalent_object}
 17027613    6.027    0.000    6.027    0.000 internals.py:297(dtype)
   757797    4.401    0.000    6.025    0.000 generic.py:280(_construct_axes_from_arguments)
   190458    0.507    0.000    6.013    0.000 internals.py:3391(as_matrix)
  2276352    2.134    0.000    5.989    0.000 base.py:874(_values)
  9631472    5.973    0.000    5.973    0.000 __init__.py:1523(getEffectiveLevel)
     7118    0.071    0.000    5.913    0.001 _inputstream.py:457(determineEncoding)
   666586    0.969    0.000    5.795    0.000 numeric.py:3083(__enter__)
  1666906    5.754    0.000    5.754    0.000 {method 'translate' of 'str' objects}
     7118    0.087    0.000    5.710    0.001 _inputstream.py:569(detectEncodingMeta)
   316426    1.269    0.000    5.707    0.000 generic.py:873(empty)
   257908    5.666    0.000    5.666    0.000 {pandas.lib.maybe_convert_objects}
   317344    1.417    0.000    5.664    0.000 threading.py:498(__init__)
  1503300    2.966    0.000    5.591    0.000 internals.py:2746(<listcomp>)
  2088280    5.590    0.000    5.590    0.000 __init__.py:385(format)
  6071718    4.101    0.000    5.567    0.000 common.py:447(_apply_if_callable)
   496303    5.557    0.000    5.557    0.000 {pandas.lib.isnullobj}
  5271909    5.537    0.000    5.537    0.000 {method 'split' of 'str' objects}
    95226    0.345    0.000    5.518    0.000 internals.py:3188(astype)
   427080    0.918    0.000    5.491    0.000 __init__.py:305(new_tag)
     7118    0.367    0.000    5.464    0.001 _inputstream.py:696(getEncoding)
 17218296    5.409    0.000    5.409    0.000 internals.py:179(mgr_locs)
   256248    3.954    0.000    5.366    0.000 _utils.py:52(__init__)
  2501042    1.854    0.000    5.314    0.000 internals.py:4517(<lambda>)
  9436434    5.287    0.000    5.287    0.000 {pandas.lib.isscalar}
   316426    2.001    0.000    5.275    0.000 treetaggerwrapper.py:1821(split_sgml)
   666092    1.862    0.000    5.143    0.000 generic.py:1348(_indexer)
   306074    0.714    0.000    5.112    0.000 html5parser.py:423(processEndTag)
   642943    2.813    0.000    5.084    0.000 base.py:2390(_possibly_promote)
    94647    0.268    0.000    5.073    0.000 html5parser.py:989(processCharacters)
   170945    0.839    0.000    5.021    0.000 algorithms.py:786(_get_data_algo)
        1    5.006    5.006    5.006    5.006 {built-in method time.sleep}
   666586    0.980    0.000    4.987    0.000 numeric.py:3088(__exit__)
   448434    3.400    0.000    4.950    0.000 element.py:806(__init__)
    95232    0.094    0.000    4.912    0.000 generic.py:2910(values)
1069364/474639    3.647    0.000    4.907    0.000 ast.py:51(_convert)
   541518    4.807    0.000    4.807    0.000 {pandas.algos.take_1d_object_object}
   380904    0.976    0.000    4.804    0.000 internals.py:190(make_block)
   632852    1.619    0.000    4.791    0.000 range.py:286(equals)
    95226    1.583    0.000    4.785    0.000 internals.py:4431(_stack_arrays)
   341886    0.841    0.000    4.712    0.000 generic.py:869(__contains__)
   314486    0.542    0.000    4.709    0.000 treetaggerwrapper.py:1896(blank_to_space)
  3914657    2.176    0.000    4.689    0.000 {built-in method builtins.hash}
   437116    4.670    0.000    4.670    0.000 {pandas.algos.take_1d_int64_int64}
   906102    3.742    0.000    4.637    0.000 base.py:24(__init__)
   785626    1.033    0.000    4.635    0.000 internals.py:5128(dtype)
     7118    0.387    0.000    4.614    0.001 client.py:194(parse_headers)
 10618224    4.548    0.000    4.548    0.000 {built-in method time.time}
   734710    0.814    0.000    4.542    0.000 {method 'all' of 'numpy.ndarray' objects}
   253445    0.318    0.000    4.498    0.000 base.py:1331(inferred_type)
   205829    0.536    0.000    4.452    0.000 base.py:1121(is_categorical)
   818570    1.570    0.000    4.442    0.000 _tokenizer.py:993(attributeValueDoubleQuotedState)
   376778    2.448    0.000    4.401    0.000 base.py:1097(is_unique)
  1895341    4.395    0.000    4.395    0.000 cast.py:660(_possibly_castable)
  2088280    2.520    0.000    4.375    0.000 __init__.py:382(usesTime)
   238082    2.652    0.000    4.374    0.000 internals.py:5014(combine_concat_plans)
   432233    0.411    0.000    4.346    0.000 treetaggerwrapper.py:1944(split_ip)
   760660    1.694    0.000    4.334    0.000 generic.py:357(_get_block_manager_axis)
  1545939    1.542    0.000    4.254    0.000 indexing.py:1907(is_list_like_indexer)
     7118    0.037    0.000    4.226    0.001 client.py:438(read)
     7118    0.087    0.000    4.189    0.001 client.py:558(_readall_chunked)
    35590    0.259    0.000    4.151    0.000 html5parser.py:678(startTagMeta)
    85416    0.119    0.000    4.120    0.000 html5parser.py:1601(processCharacters)
    14236    0.183    0.000    4.075    0.000 _inputstream.py:255(readChunk)
  1087198    1.401    0.000    4.068    0.000 {built-in method builtins.any}
   632859    0.603    0.000    4.064    0.000 series.py:463(__len__)
  3769078    4.063    0.000    4.063    0.000 {method 'fill' of 'numpy.ndarray' objects}
  1043972    3.121    0.000    4.036    0.000 genericpath.py:117(_splitext)
  1043972    2.227    0.000    3.959    0.000 posixpath.py:50(normcase)
  2668644    2.611    0.000    3.954    0.000 base.py:465(is_)
  5141666    2.960    0.000    3.953    0.000 internals.py:2790(ndim)
  2088586    2.361    0.000    3.939    0.000 __init__.py:802(acquire)
   803795    0.996    0.000    3.920    0.000 generic.py:912(<genexpr>)
    95226    0.481    0.000    3.903    0.000 base.py:669(_validate_names)
    22056    0.149    0.000    3.893    0.000 client.py:534(_get_chunk_left)
  1819322    3.821    0.000    3.888    0.000 element.py:203(setup)
     7118    0.137    0.000    3.881    0.001 parser.py:60(parsestr)
  3252138    2.498    0.000    3.840    0.000 internals.py:2968(<genexpr>)
  9357479    3.836    0.000    3.836    0.000 {method 'strip' of 'str' objects}
   317344    3.793    0.000    3.793    0.000 threading.py:215(__init__)
   381240    0.780    0.000    3.755    0.000 fromnumeric.py:826(argsort)
  6474983    3.751    0.000    3.752    0.000 {method 'join' of 'str' objects}
     7118    0.125    0.000    3.743    0.001 parser.py:42(parse)
   427080    2.294    0.000    3.731    0.000 base.py:165(elementInScope)
   734710    0.498    0.000    3.728    0.000 _methods.py:40(_all)
    47612    0.401    0.000    3.711    0.000 internals.py:4399(_multi_blockify)
   516728    0.653    0.000    3.688    0.000 __init__.py:309(new_string)
   376770    1.876    0.000    3.683    0.000 internals.py:5238(_preprocess_slice_or_indexer)
  1245846    1.782    0.000    3.671    0.000 common.py:282(is_float_dtype)
   464786    0.648    0.000    3.662    0.000 _html5lib.py:420(__init__)
    95226    0.116    0.000    3.591    0.000 generic.py:2938(get_values)
    86498    3.500    0.000    3.554    0.000 dictionnary.py:95(__contains__)
  1333172    3.239    0.000    3.510    0.000 numeric.py:2786(geterr)
  1468743    2.129    0.000    3.482    0.000 internals.py:4555(_extend_blocks)
   448434    1.075    0.000    3.482    0.000 element.py:1701(_matches)
  2501042    2.699    0.000    3.460    0.000 internals.py:111(_consolidate_key)
   996998    2.043    0.000    3.421    0.000 abc.py:178(__instancecheck__)
    49826    0.177    0.000    3.355    0.000 html5parser.py:713(startTagScript)
   411655    0.542    0.000    3.341    0.000 series.py:473(__array__)
   381240    3.081    0.000    3.325    0.000 internals.py:4542(<listcomp>)
   277744    0.961    0.000    3.317    0.000 numeric.py:144(_convert_scalar_indexer)
   170943    0.304    0.000    3.301    0.000 internals.py:523(convert)
  1676824    2.709    0.000    3.297    0.000 threading.py:1226(current_thread)
   162680    2.939    0.000    3.280    0.000 internals.py:2274(_try_coerce_result)
     7118    0.049    0.000    3.275    0.000 _inputstream.py:293(characterErrorsUCS4)
   785626    1.791    0.000    3.259    0.000 internals.py:5119(needs_filling)
   316426    1.080    0.000    3.254    0.000 indexing.py:155(_should_validate_iterable)
  1124205    3.230    0.000    3.230    0.000 {method 'get_loc' of 'pandas.index.IndexEngine' objects}
   690562    0.984    0.000    3.217    0.000 base.py:1305(<lambda>)
   946653    3.208    0.000    3.208    0.000 validators.py:113(_check_for_invalid_keys)
   170943    2.318    0.000    3.181    0.000 {method 'get_labels' of 'pandas.hashtable.PyObjectHashTable' objects}
  3327167    1.997    0.000    3.170    0.000 internals.py:3249(is_consolidated)
    95237    0.299    0.000    3.163    0.000 common.py:231(is_datetimelike_v_numeric)
     7118    0.112    0.000    3.142    0.000 _inputstream.py:723(handleMeta)
   523846    1.072    0.000    3.119    0.000 element.py:697(__new__)
    67454    0.408    0.000    3.116    0.000 frame.py:2593(_sanitize_column)
   823315    1.167    0.000    3.111    0.000 internals.py:2951(__len__)
285678/95226    1.225    0.000    3.100    0.000 copy.py:132(deepcopy)
    95226    0.246    0.000    3.069    0.000 internals.py:458(astype)
  3650172    3.068    0.000    3.068    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    22056    0.112    0.000    3.064    0.000 client.py:504(_read_next_chunk_size)
    67452    0.340    0.000    3.029    0.000 cast.py:33(_possibly_convert_platform)
  1219294    2.831    0.000    3.013    0.000 html5parser.py:264(normalizeToken)
   777522    1.629    0.000    2.997    0.000 internals.py:2829(_is_single_block)
   381240    0.571    0.000    2.975    0.000 fromnumeric.py:55(_wrapfunc)
  1134791    2.542    0.000    2.965    0.000 generic.py:144(_init_mgr)
   158215    0.783    0.000    2.960    0.000 merge.py:1528(<listcomp>)
   661632    1.839    0.000    2.958    0.000 generic.py:1503(_set_is_copy)
   595336    1.866    0.000    2.950    0.000 base.py:1302(_engine)
  3670803    2.904    0.000    2.904    0.000 {built-in method __new__ of type object at 0x10bbe7650}
   316426    1.983    0.000    2.898    0.000 treetaggerwrapper.py:1590(<listcomp>)
   868397    2.887    0.000    2.887    0.000 {pandas.lib.is_datetime_array}
   552185    2.884    0.000    2.884    0.000 {method 'argsort' of 'numpy.ndarray' objects}
  3104245    2.878    0.000    2.878    0.000 base.py:485(_reset_identity)
  1856236    1.823    0.000    2.834    0.000 {built-in method builtins.next}
    95226    0.674    0.000    2.823    0.000 internals.py:463(_astype)
   733154    1.862    0.000    2.823    0.000 _tokenizer.py:222(emitCurrentToken)
   320404    1.138    0.000    2.807    0.000 threading.py:1062(_wait_for_tstate_lock)
     7118    0.039    0.000    2.797    0.000 feedparser.py:173(feed)
  1043987    2.777    0.000    2.777    0.000 {method 'tell' of '_io.TextIOWrapper' objects}
   207997    2.722    0.000    2.722    0.000 {pandas.algos.take_2d_axis0_object_object}
  2088280    2.710    0.000    2.710    0.000 __init__.py:324(getMessage)
    95226    1.081    0.000    2.679    0.000 nanops.py:643(_maybe_null_out)
   499786    0.796    0.000    2.679    0.000 numeric.py:1927(array_str)
    14236    0.060    0.000    2.609    0.000 feedparser.py:178(_call_parse)
   162682    0.126    0.000    2.589    0.000 internals.py:1665(get_values)
   571475    0.586    0.000    2.582    0.000 internals.py:4434(_asarray_compat)
    47614    0.250    0.000    2.582    0.000 merge.py:696(_get_join_info)
  1043972    1.530    0.000    2.553    0.000 __init__.py:152(<lambda>)
    14236    0.354    0.000    2.549    0.000 feedparser.py:218(_parsegen)
   441316    0.924    0.000    2.548    0.000 _html5lib.py:224(__init__)
    67454    0.330    0.000    2.537    0.000 indexing.py:146(_has_valid_tuple)
    28472    0.703    0.000    2.529    0.000 _inputstream.py:792(getAttribute)
  5760368    2.528    0.000    2.528    0.000 {method 'lower' of 'str' objects}
   158213    0.288    0.000    2.515    0.000 merge.py:1607(<listcomp>)
    64062    0.102    0.000    2.513    0.000 html5parser.py:407(processSpaceCharacters)
   316429    1.280    0.000    2.513    0.000 generic.py:829(__hash__)
    35590    0.144    0.000    2.497    0.000 html5parser.py:1149(startTagVoidFormatting)
  2367674    2.493    0.000    2.493    0.000 series.py:312(_set_subtyp)
  2088586    1.808    0.000    2.487    0.000 __init__.py:809(release)
   205829    0.372    0.000    2.487    0.000 concat.py:399(<listcomp>)
  1605633    1.776    0.000    2.471    0.000 base.py:608(<listcomp>)
   202363    0.409    0.000    2.459    0.000 indexing.py:1514(_has_valid_type)
   298956    1.830    0.000    2.454    0.000 __init__.py:152(_replace_cdata_list_attribute_values)
   218557    0.982    0.000    2.450    0.000 generic.py:2281(_needs_reindex_multi)
   381027    1.453    0.000    2.433    0.000 dtypes.py:315(construct_from_string)
   753550    2.428    0.000    2.428    0.000 {method 'take' of 'numpy.ndarray' objects}
   437112    1.172    0.000    2.406    0.000 base.py:947(_set_names)
   869658    2.404    0.000    2.404    0.000 re.py:324(_subx)
   491838    0.861    0.000    2.363    0.000 common.py:153(is_integer_dtype)
  2087974    2.332    0.000    2.332    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   341890    0.906    0.000    2.323    0.000 generic.py:1395(_set_as_cached)
  1633517    1.496    0.000    2.320    0.000 inference.py:66(is_hashable)
  5714551    2.318    0.000    2.318    0.000 {method 'items' of 'dict' objects}
   704682    1.358    0.000    2.301    0.000 _tokenizer.py:843(beforeAttributeNameState)
    47614    0.725    0.000    2.269    0.000 base.py:2615(join)
   170945    0.757    0.000    2.241    0.000 groupby.py:2502(_convert_grouper)
  3167508    2.231    0.000    2.231    0.000 {method 'rfind' of 'str' objects}
3199477/3199475    2.169    0.000    2.169    0.000 {built-in method builtins.iter}
  6760552    2.167    0.000    2.167    0.000 {pandas.lib.is_float}
   170943    0.511    0.000    2.145    0.000 numeric.py:150(ones)
  3240728    2.140    0.000    2.140    0.000 {built-in method builtins.max}
  1400740    1.472    0.000    2.124    0.000 missing.py:563(clean_reindex_fill_method)
   364047    2.103    0.000    2.103    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
  2864850    2.096    0.000    2.096    0.000 {method 'rpartition' of 'str' objects}
     7118    0.496    0.000    2.083    0.000 html5parser.py:872(__init__)
   597912    0.770    0.000    2.045    0.000 _tokenizer.py:1056(afterAttributeValueState)
    21354    0.071    0.000    2.010    0.000 html5parser.py:673(startTagBaseLinkCommand)
  4311196    2.010    0.000    2.010    0.000 treetaggerwrapper.py:716(__init__)
   134908    0.351    0.000    1.958    0.000 function_base.py:4951(append)
   158213    0.688    0.000    1.953    0.000 concat.py:63(_get_series_result_type)
  9903285    1.953    0.000    1.953    0.000 {method 'extend' of 'list' objects}
   205829    0.677    0.000    1.920    0.000 concat.py:407(<listcomp>)
  2181142    1.914    0.000    1.914    0.000 {method 'find' of 'str' objects}
   676210    1.399    0.000    1.904    0.000 _tokenizer.py:361(tagOpenState)
   370136    0.665    0.000    1.901    0.000 _tokenizer.py:1012(attributeValueSingleQuotedState)
   857366    1.896    0.000    1.896    0.000 {method 'copy' of 'numpy.ndarray' objects}
  1043972    1.279    0.000    1.889    0.000 __init__.py:120(getLevelName)
  2484501    1.886    0.000    1.886    0.000 internals.py:326(iget)
   499786    1.642    0.000    1.883    0.000 arrayprint.py:340(array2string)
    47614    1.878    0.000    1.878    0.000 {pandas.lib.clean_index_list}
    71180    0.685    0.000    1.850    0.000 html5parser.py:1396(endTagFormatting)
  5520476    1.837    0.000    1.837    0.000 internals.py:148(internal_values)
   190452    0.272    0.000    1.833    0.000 {method 'sum' of 'numpy.ndarray' objects}
   210309    0.843    0.000    1.832    0.000 internals.py:2186(__init__)
  5803920    1.822    0.000    1.822    0.000 {built-in method pandas.algos.ensure_int64}
   539242    1.012    0.000    1.819    0.000 common.py:257(_try_sort)
   269816    0.452    0.000    1.796    0.000 indexing.py:1536(_is_valid_integer)
        2    0.082    0.041    1.795    0.898 internals.py:3405(_interleave)
  6781255    1.767    0.000    1.767    0.000 {method 'pop' of 'dict' objects}
   383884    1.131    0.000    1.709    0.000 indexing.py:1769(convert_to_index_sliceable)
  3442890    1.691    0.000    1.691    0.000 internals.py:2862(_get_items)
    28472    0.122    0.000    1.678    0.000 html5parser.py:1169(startTagHr)
    95226    0.350    0.000    1.675    0.000 copy.py:268(_reconstruct)
   666206    1.159    0.000    1.637    0.000 element.py:296(_last_descendant)
   316426    0.528    0.000    1.633    0.000 common.py:159(is_int64_dtype)
  2088265    1.631    0.000    1.631    0.000 __init__.py:698(filter)
  3131927    1.622    0.000    1.622    0.000 {built-in method posix.fspath}
        2    1.620    0.810    1.620    0.810 {pandas.lib.map_infer}
  1087860    1.311    0.000    1.598    0.000 numeric.py:729(<genexpr>)
  2088586    1.578    0.000    1.578    0.000 {method 'acquire' of '_thread.RLock' objects}
   428851    1.572    0.000    1.572    0.000 {pandas.lib.get_blkno_indexers}
   190452    0.126    0.000    1.561    0.000 _methods.py:31(_sum)
   298956    0.908    0.000    1.547    0.000 _tokenizer.py:567(scriptDataEndTagNameState)
   158213    0.371    0.000    1.533    0.000 base.py:1250(_convert_list_indexer)
   419479    1.515    0.000    1.515    0.000 {method 'format' of 'str' objects}
   316426    0.490    0.000    1.514    0.000 base.py:814(shape)
  6243863    1.511    0.000    1.511    0.000 {built-in method builtins.callable}
   388357    0.701    0.000    1.501    0.000 {built-in method builtins.setattr}
     7119    1.493    0.000    1.493    0.000 {method 'connect' of '_socket.socket' objects}
  1528869    1.441    0.000    1.441    0.000 {built-in method builtins.min}
   710236    0.269    0.000    1.434    0.000 internals.py:5039(_next_or_none)
   158213    0.375    0.000    1.413    0.000 merge.py:1609(<listcomp>)
   190456    0.231    0.000    1.396    0.000 generic.py:2825(_is_mixed_type)
   218557    0.560    0.000    1.395    0.000 common.py:253(_count_not_none)
  1043973    0.954    0.000    1.386    0.000 posixpath.py:39(_get_sep)
   316461    1.072    0.000    1.379    0.000 _weakrefset.py:81(add)
  1994125    1.375    0.000    1.375    0.000 _weakrefset.py:70(__contains__)
    51942    0.232    0.000    1.367    0.000 element.py:232(replace_with)
   142419    0.833    0.000    1.365    0.000 base.py:1073(is_monotonic)
    95226    0.395    0.000    1.359    0.000 generic.py:260(_construct_axes_dict)
   316426    1.068    0.000    1.352    0.000 _weakrefset.py:38(_remove)
   785626    1.345    0.000    1.345    0.000 internals.py:5107(__init__)
   106770    0.392    0.000    1.341    0.000 html5parser.py:1337(endTagBlock)
   230133    0.487    0.000    1.337    0.000 internals.py:1819(is_bool)
   388354    1.093    0.000    1.334    0.000 indexing.py:59(__init__)
    67454    0.202    0.000    1.325    0.000 generic.py:1533(_check_setitem_copy)
   256248    0.735    0.000    1.321    0.000 _inputstream.py:663(matchBytes)
   190452    0.129    0.000    1.311    0.000 copy.py:273(<genexpr>)
    21354    0.043    0.000    1.300    0.000 html5parser.py:1005(startTagProcessInHead)
    47614    0.740    0.000    1.288    0.000 merge.py:483(__init__)
   757797    0.919    0.000    1.284    0.000 generic.py:312(<listcomp>)
   341890    0.420    0.000    1.273    0.000 groupby.py:2417(<genexpr>)
  1043972    1.269    0.000    1.269    0.000 threading.py:1076(name)
   597912    0.799    0.000    1.254    0.000 _tokenizer.py:959(beforeAttributeValueState)
    47629    0.405    0.000    1.230    0.000 algorithms.py:810(wrapper)
    28472    0.055    0.000    1.210    0.000 html5parser.py:1296(startTagOther)
   690409    0.642    0.000    1.185    0.000 generic.py:421(ndim)
  3368161    1.174    0.000    1.174    0.000 {pandas.lib.is_integer}
     7118    0.106    0.000    1.173    0.000 html5parser.py:433(processDoctype)
   152970    0.298    0.000    1.166    0.000 re.py:330(filter)
   317344    0.735    0.000    1.166    0.000 threading.py:239(__enter__)
  1333172    1.161    0.000    1.161    0.000 {built-in method numpy.core.umath.seterrobj}
        4    0.000    0.000    1.159    0.290 api.py:105(_get_consensus_names)
        4    0.619    0.155    1.159    0.290 api.py:109(<listcomp>)
     7859    0.082    0.000    1.152    0.000 dictionnary.py:97(__setitem__)
  2720802    1.145    0.000    1.145    0.000 {built-in method _thread.get_ident}
   853270    1.133    0.000    1.133    0.000 {method 'replace' of 'str' objects}
   128124    0.398    0.000    1.128    0.000 _tokenizer.py:328(scriptDataState)
    67454    0.093    0.000    1.123    0.000 config.py:222(__call__)
  2092791    1.116    0.000    1.116    0.000 base.py:512(dtype)
  3615011    1.116    0.000    1.116    0.000 {built-in method pandas.algos.ensure_object}
   172384    0.870    0.000    1.113    0.000 dictionnary.py:104(__getitem__)
   266169    0.931    0.000    1.109    0.000 base.py:715(__getitem__)
   761626    1.101    0.000    1.101    0.000 _utils.py:67(__getitem__)
   162680    0.477    0.000    1.091    0.000 indexing.py:167(_is_nested_tuple_indexer)
    67455    0.239    0.000    1.066    0.000 indexing.py:198(_convert_slice_indexer)
   666586    0.855    0.000    1.066    0.000 numeric.py:3079(__init__)
  1591621    1.064    0.000    1.064    0.000 {method 'startswith' of 'str' objects}
     7859    0.825    0.000    1.063    0.000 dictionnary.py:38(save_buffer)
      305    0.004    0.000    1.053    0.003 __init__.py:1320(error)
  2130078    1.046    0.000    1.046    0.000 internals.py:289(shape)
        3    0.000    0.000    1.036    0.345 groupby.py:4029(_get_sorted_data)
    67456    0.149    0.000    1.030    0.000 config.py:96(_get_option)
  1043975    1.024    0.000    1.024    0.000 {built-in method sys._getframe}
   317150    0.619    0.000    1.004    0.000 threading.py:251(_acquire_restore)
   316426    1.004    0.000    1.004    0.000 threading.py:727(_newname)
     7118    0.405    0.000    1.003    0.000 feedparser.py:471(_parse_headers)
   158213    0.834    0.000    0.981    0.000 common.py:137(_consensus_name_attr)
   210290    0.262    0.000    0.970    0.000 generic.py:1438(_is_view)
   317150    0.523    0.000    0.966    0.000 threading.py:254(_is_owned)
    95226    0.276    0.000    0.954    0.000 fromnumeric.py:1866(any)
   158223    0.466    0.000    0.947    0.000 concat.py:124(<listcomp>)
   170943    0.943    0.000    0.943    0.000 {built-in method numpy.core.multiarray.copyto}
   634501    0.933    0.000    0.933    0.000 {built-in method _thread.allocate_lock}
  1435007    0.929    0.000    0.929    0.000 {method 'update' of 'dict' objects}
   747390    0.592    0.000    0.928    0.000 __init__.py:262(set_up_substitutions)
    95226    0.205    0.000    0.911    0.000 generic.py:262(<listcomp>)
     7118    0.054    0.000    0.902    0.000 _html5lib.py:112(insertDoctype)
    14236    0.229    0.000    0.883    0.000 _inputstream.py:874(parse)
   380904    0.368    0.000    0.879    0.000 nanops.py:44(<genexpr>)
  2417564    0.876    0.000    0.876    0.000 {method 'add' of 'set' objects}
   134908    0.226    0.000    0.874    0.000 fromnumeric.py:1364(ravel)
   316426    0.782    0.000    0.870    0.000 threading.py:966(_stop)
   152970    0.638    0.000    0.868    0.000 sre_parse.py:964(expand_template)
   512829    0.691    0.000    0.865    0.000 groupby.py:3883(<genexpr>)
   437123    0.860    0.000    0.860    0.000 {method 'astype' of 'numpy.ndarray' objects}
