         5664427576 function calls (5584511382 primitive calls) in 14314.060 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   831938   12.408    0.000  708.031    0.001 algorithms.py:115(isin)
   695170   26.300    0.000  706.650    0.001 tweetProcessor.py:263(candidate_reference)
   831950   11.807    0.000  690.647    0.001 frame.py:2078(_getitem_array)
   831938    4.731    0.000  671.936    0.001 algorithms.py:161(<lambda>)
   831938  667.205    0.001  667.205    0.001 {pandas.lib.ismember}
7818093/5650865  146.408    0.000  650.405    0.000 base.py:142(__new__)
  2776361   12.703    0.000  630.963    0.000 __init__.py:1291(info)
  2776774   14.184    0.000  613.386    0.000 __init__.py:1414(_log)
   831959   20.539    0.000  602.255    0.001 generic.py:1650(take)
1078670896/1078670704  407.733    0.000  596.765    0.000 {built-in method builtins.isinstance}
   470398    3.809    0.000  581.476    0.001 groupby.py:3747(_get_data_to_aggregate)
   470398    2.622    0.000  576.349    0.001 base.py:317(_obj_with_exclusions)
   470398   10.887    0.000  573.608    0.001 generic.py:1876(drop)
   261910    4.614    0.000  564.272    0.002 frame.py:3852(first_valid_index)
   415969    3.508    0.000  550.250    0.001 series.py:1530(append)
   415984   19.702    0.000  541.933    0.001 merge.py:1460(__init__)
  6774672   94.377    0.000  539.886    0.000 algorithms.py:1010(take_nd)
        6    0.001    0.000  511.781   85.297 groupby.py:3301(_wrap_applied_output)
        6    0.242    0.040  511.779   85.296 groupby.py:845(_concat_objects)
   546939    3.582    0.000  509.995    0.001 frame.py:5391(_arrays_to_mgr)
   415984    8.837    0.000  507.753    0.001 merge.py:1599(get_result)
   601356    4.066    0.000  504.447    0.001 frame.py:2818(reindex)
   831962   18.072    0.000  492.427    0.001 internals.py:3943(take)
1551289/1065249    7.816    0.000  477.010    0.000 indexing.py:1302(__getitem__)
  4155094   32.420    0.000  475.774    0.000 internals.py:2745(__init__)
  1125179   22.650    0.000  472.568    0.000 internals.py:2978(apply)
   415987    5.235    0.000  461.309    0.001 frame.py:349(_init_dict)
   130973    2.097    0.000  455.717    0.003 internals.py:4807(concatenate_block_managers)
  1017331   20.084    0.000  455.118    0.000 generic.py:2350(_reindex_with_indexers)
   261910    5.189    0.000  445.517    0.002 frame.py:4846(count)
   601356    4.509    0.000  436.780    0.001 frame.py:2755(_reindex_axes)
   831938   29.241    0.000  436.687    0.001 treetaggerwrapper.py:1454(_prepare_text)
   601356    4.470    0.000  432.272    0.001 frame.py:2780(_reindex_columns)
  2776774    7.731    0.000  419.307    0.000 __init__.py:1439(handle)
  5583206   46.865    0.000  419.057    0.000 series.py:2817(_sanitize_array)
  2776774   18.114    0.000  408.639    0.000 __init__.py:1493(callHandlers)
 12388726   63.779    0.000  393.557    0.000 base.py:2146(get_value)
  2777199   12.647    0.000  390.525    0.000 __init__.py:845(handle)
  3282668   27.772    0.000  375.517    0.000 internals.py:1001(take_nd)
121382265  167.316    0.000  373.292    0.000 dtypes.py:74(is_dtype)
   415969    5.575    0.000  373.166    0.001 series.py:646(_get_with)
   130973    5.905    0.000  368.637    0.003 internals.py:4823(<listcomp>)
  2776785   10.434    0.000  365.576    0.000 handlers.py:63(emit)
 15652256   89.401    0.000  360.993    0.000 internals.py:2649(make_block)
   224130    0.383    0.000  360.525    0.002 <string>:18(<lambda>)
   224130    4.586    0.000  360.143    0.002 <ipython-input-2-11ad5caad0fb>:1(propagate_candidates)
   415969    2.296    0.000  345.809    0.001 indexing.py:74(__getitem__)
  5242508  139.495    0.000  345.656    0.000 internals.py:2841(_rebuild_blknos_and_blklocs)
   415969    3.937    0.000  343.101    0.001 indexing.py:999(_getitem_axis)
   523916    2.734    0.000  335.430    0.001 internals.py:4910(concatenate_join_units)
   470398    7.323    0.000  319.698    0.001 groupby.py:3787(_wrap_agged_blocks)
   415969    9.156    0.000  319.597    0.001 indexing.py:1034(_getitem_iterable)
  1527102    6.045    0.000  311.644    0.000 series.py:2360(reindex)
  5772798   11.402    0.000  303.957    0.000 internals.py:3529(_consolidate_inplace)
  1017325   21.376    0.000  298.569    0.000 internals.py:3856(_slice_take_blocks_ax0)
4953093/3905453    5.068    0.000  288.754    0.000 missing.py:27(isnull)
4953093/3905453   14.056    0.000  284.533    0.000 missing.py:48(_isnull_new)
   261910    1.170    0.000  281.988    0.001 missing.py:186(notnull)
  5359082   19.805    0.000  280.943    0.000 series.py:2834(_try_cast)
  2051962    8.061    0.000  271.937    0.000 series.py:252(from_array)
   415969    2.766    0.000  267.044    0.001 tweetProcessor.py:387(remove_emojis)
   486040    8.275    0.000  265.696    0.001 indexing.py:894(_getitem_lowerdim)
   878896    6.661    0.000  263.961    0.000 indexing.py:1447(_getitem_axis)
   546939    4.483    0.000  260.995    0.000 internals.py:4259(create_block_manager_from_arrays)
  7525889   30.728    0.000  260.737    0.000 base.py:1643(equals)
  1034795   90.766    0.000  244.646    0.000 treetaggerwrapper.py:1593(_prepare_part)
 35746740   33.887    0.000  240.567    0.000 common.py:69(is_datetimetz)
   831968    6.036    0.000  239.798    0.000 internals.py:3848(<listcomp>)
  1111145    6.261    0.000  233.383    0.000 frame.py:4223(<genexpr>)
   831938   12.829    0.000  233.099    0.000 threading.py:828(start)
  8101290  223.908    0.000  232.941    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
 54918661   44.475    0.000  226.797    0.000 common.py:102(is_categorical_dtype)
   415969    2.046    0.000  226.164    0.001 series.py:2376(reindex_axis)
  1087408   14.668    0.000  219.180    0.000 internals.py:4511(_consolidate)
   130958    0.382    0.000  217.263    0.002 frame.py:4437(join)
   130958    1.363    0.000  216.880    0.002 frame.py:4557(_join_compat)
355787805/284086294  150.176    0.000  215.181    0.000 {built-in method builtins.len}
   130958    0.979    0.000  214.870    0.002 merge.py:53(merge)
   470404    4.185    0.000  210.525    0.000 generic.py:3079(_convert)
   130958    3.443    0.000  209.395    0.002 merge.py:545(get_result)
202773827/202287787  165.921    0.000  208.514    0.000 {built-in method builtins.getattr}
 70122981  132.310    0.000  207.953    0.000 common.py:357(_get_dtype_type)
   878896    2.379    0.000  204.632    0.000 indexing.py:89(_get_label)
221072092  194.711    0.000  203.219    0.000 {built-in method builtins.hasattr}
   878896   15.502    0.000  201.990    0.000 generic.py:1679(xs)
   546939   24.655    0.000  201.978    0.000 internals.py:4270(form_blocks)
   261910    1.499    0.000  201.866    0.001 internals.py:3155(isnull)
  6677965   32.794    0.000  201.123    0.000 internals.py:4031(__init__)
   470404    2.266    0.000  199.270    0.000 internals.py:3191(convert)
   415969    4.242    0.000  190.743    0.000 generic.py:2261(_reindex_axes)
 52495051   37.856    0.000  187.684    0.000 common.py:89(is_datetime64tz_dtype)
126482089   77.748    0.000  183.546    0.000 generic.py:7(_check)
  5275037   40.144    0.000  181.216    0.000 cast.py:765(_possibly_cast_to_datetime)
  2776785   19.899    0.000  179.231    0.000 handlers.py:177(shouldRollover)
  5553984    8.022    0.000  178.197    0.000 __init__.py:822(format)
  5571954   47.699    0.000  176.227    0.000 cast.py:227(_maybe_promote)
  2021735   37.127    0.000  175.427    0.000 internals.py:4528(_merge_blocks)
  2776785    4.771    0.000  173.764    0.000 __init__.py:1056(emit)
  2777199   10.837    0.000  170.535    0.000 __init__.py:975(emit)
  5553984   28.831    0.000  170.145    0.000 __init__.py:557(format)
 42632540   48.149    0.000  166.526    0.000 {pandas.lib.values_from_object}
   470398    7.732    0.000  165.844    0.000 base.py:3242(drop)
   470404    7.614    0.000  164.251    0.000 generic.py:3937(groupby)
   672393    2.894    0.000  164.052    0.000 indexing.py:1599(_getitem_axis)
   261910    0.449    0.000  163.625    0.001 indexing.py:794(_getitem_tuple)
 15652256   54.307    0.000  163.470    0.000 internals.py:96(__init__)
  1749645   22.445    0.000  163.468    0.000 base.py:2217(get_indexer)
  6020599    8.425    0.000  160.841    0.000 generic.py:2795(_consolidate_inplace)
   470404    1.852    0.000  160.605    0.000 groupby.py:1678(group_info)
  1017331   10.313    0.000  159.307    0.000 base.py:2496(reindex)
   470404    3.563    0.000  158.483    0.000 groupby.py:1686(_get_compressed_labels)
  6544437   15.646    0.000  156.271    0.000 generic.py:2785(_protect_consolidate)
  8704424   52.409    0.000  156.206    0.000 common.py:365(_asarray_tuplesafe)
63966084/62872221  141.216    0.000  154.914    0.000 {built-in method numpy.core.multiarray.array}
   415984    3.828    0.000  154.284    0.000 merge.py:1664(_get_new_axes)
   470404    2.644    0.000  153.094    0.000 groupby.py:1502(groupby)
   470404    1.339    0.000  151.969    0.000 groupby.py:1687(<listcomp>)
 20218892   18.912    0.000  151.247    0.000 base.py:3637(_ensure_index)
   940808    1.560    0.000  150.900    0.000 groupby.py:2315(labels)
   546942    7.559    0.000  150.660    0.000 base.py:1440(append)
   470404    8.353    0.000  150.025    0.000 groupby.py:341(__init__)
   130952    2.868    0.000  149.779    0.001 frame.py:5497(_to_arrays)
   470404    4.963    0.000  149.340    0.000 groupby.py:2327(_make_labels)
   130952    7.983    0.000  145.408    0.001 frame.py:5601(_list_of_series_to_arrays)
   523916   23.483    0.000  144.923    0.000 internals.py:4830(get_empty_dtype_and_na)
 10738956  143.191    0.000  143.191    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
   460827  142.429    0.000  142.429    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
  1772767    6.879    0.000  141.823    0.000 frame.py:2061(_getitem_column)
  3446827   41.451    0.000  141.489    0.000 missing.py:120(_isnull_ndarraylike)
  2776774    9.378    0.000  138.902    0.000 __init__.py:1399(makeRecord)
   523916    2.925    0.000  136.224    0.000 internals.py:4920(<listcomp>)
  6020599   15.173    0.000  134.970    0.000 generic.py:2798(f)
  1772767    8.943    0.000  134.113    0.000 generic.py:1381(_get_item_cache)
   833192    9.222    0.000  133.349    0.000 threading.py:533(wait)
  2392522   10.733    0.000  133.299    0.000 internals.py:5170(get_reindexed_values)
   470404   15.519    0.000  131.938    0.000 groupby.py:2340(_get_grouper)
 17536842   19.619    0.000  129.853    0.000 common.py:64(is_categorical)
   546939    7.073    0.000  129.732    0.000 frame.py:5689(_homogenize)
  2776774   65.857    0.000  129.524    0.000 __init__.py:246(__init__)
 29126887   17.873    0.000  128.860    0.000 numeric.py:463(asarray)
 16243156   51.061    0.000  127.982    0.000 internals.py:2786(shape)
   224130    1.273    0.000  127.168    0.001 frame.py:2405(__setitem__)
   130958    1.752    0.000  126.996    0.001 generic.py:2387(filter)
   415984    2.844    0.000  125.847    0.000 merge.py:1700(_get_concat_axis)
   415969    8.776    0.000  124.551    0.000 tweetProcessor.py:116(remove_user_mentions_hashtags)
   224130    1.422    0.000  123.190    0.001 frame.py:2473(_set_item)
   415984    1.806    0.000  121.346    0.000 merge.py:1756(_concat_indexes)
   261910    2.339    0.000  119.976    0.000 generic.py:5618(stat_func)
   832254   10.990    0.000  119.712    0.000 threading.py:263(wait)
 17603599   65.145    0.000  115.809    0.000 generic.py:2746(__setattr__)
   415975    4.728    0.000  114.721    0.000 frame.py:5411(extract_index)
   261910    3.589    0.000  114.390    0.000 frame.py:4928(_reduce)
 19466048   21.258    0.000  112.930    0.000 common.py:54(is_object_dtype)
   224130    0.583    0.000  112.251    0.001 indexing.py:1558(_getitem_tuple)
  5260280   17.978    0.000  112.022    0.000 common.py:320(_coerce_to_dtype)
   415969    7.230    0.000  111.266    0.000 tweetProcessor.py:359(remove_candidates_names)
   962995   20.062    0.000  110.104    0.000 concat.py:24(get_dtype_kinds)
  1187038    1.701    0.000  109.621    0.000 generic.py:2803(consolidate)
  5930024   27.849    0.000  107.135    0.000 missing.py:245(array_equivalent)
  6020599    7.281    0.000  106.192    0.000 internals.py:3513(consolidate)
     5265    0.289    0.000  105.848    0.020 __init__.py:87(__init__)
     5265    0.043    0.000  105.084    0.020 __init__.py:285(_feed)
     5265    0.123    0.000  105.034    0.020 _html5lib.py:61(feed)
  4166396  104.476    0.000  104.476    0.000 {method 'acquire' of '_thread.lock' objects}
   224130    0.901    0.000  103.727    0.000 generic.py:1499(_set_item)
  1047640   10.094    0.000  103.637    0.000 internals.py:346(apply)
   224130    2.530    0.000  102.427    0.000 internals.py:3636(set)
 11171480   14.989    0.000  102.358    0.000 {method 'any' of 'numpy.ndarray' objects}
  9635865   97.123    0.000   99.945    0.000 {pandas.lib.infer_dtype}
  3327752   10.859    0.000   99.864    0.000 treetaggerwrapper.py:1772(build_with_callable)
 73735745   98.347    0.000   98.347    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
  6957538   36.823    0.000   97.843    0.000 internals.py:1811(__init__)
     5265    0.045    0.000   97.420    0.019 html5parser.py:223(parse)
     5265    0.086    0.000   97.373    0.018 html5parser.py:80(_parse)
  4975368   10.161    0.000   97.097    0.000 common.py:301(is_extension_type)
  6245208   19.837    0.000   96.396    0.000 internals.py:208(make_block_same_class)
   470407   17.017    0.000   95.848    0.000 algorithms.py:264(factorize)
  2128458   10.616    0.000   94.997    0.000 generic.py:2244(<listcomp>)
  5553570   24.450    0.000   94.997    0.000 __init__.py:490(formatTime)
 13832887   94.490    0.000   94.490    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  3067689   38.200    0.000   92.624    0.000 internals.py:2966(_verify_integrity)
     5265    3.982    0.001   91.950    0.017 html5parser.py:152(mainLoop)
   130955    1.132    0.000   91.731    0.001 generic.py:3057(copy)
   261916    5.300    0.000   91.640    0.000 ops.py:803(wrapper)
 41403419   24.513    0.000   91.313    0.000 <frozen importlib._bootstrap>:989(_handle_fromlist)
 14230469   13.610    0.000   89.481    0.000 common.py:98(is_period_dtype)
   224133    5.868    0.000   89.448    0.000 internals.py:3748(insert)
 15707215   15.411    0.000   89.013    0.000 series.py:391(get_values)
   130955    0.901    0.000   88.539    0.001 internals.py:3364(copy)
 13715882   30.198    0.000   87.738    0.000 base.py:1131(_convert_scalar_indexer)
   831938   87.534    0.000   87.534    0.000 {built-in method _thread.start_new_thread}
 11171873    8.474    0.000   87.379    0.000 _methods.py:37(_any)
   546933    2.215    0.000   86.509    0.000 base.py:1478(_append_same_dtype)
  2644903   22.641    0.000   85.243    0.000 cast.py:672(_possibly_infer_to_datetimelike)
   546933    8.048    0.000   84.294    0.000 concat.py:392(_concat_index_asobject)
  8564434   41.000    0.000   83.969    0.000 base.py:334(_simple_new)
  2777199   10.662    0.000   83.560    0.000 __init__.py:964(flush)
  2630140    5.227    0.000   83.414    0.000 generic.py:131(_validate_dtype)
   416053    3.782    0.000   83.256    0.000 concat.py:99(_concat_compat)
 15652283   31.244    0.000   82.480    0.000 internals.py:216(mgr_locs)
  3917023   13.530    0.000   81.045    0.000 treetaggerwrapper.py:2001(split_on_regexp)
       21    1.178    0.056   79.383    3.780 api.py:45(_union_indexes)
   224130    0.839    0.000   77.417    0.000 groupby.py:4012(__iter__)
   448260    0.717    0.000   77.349    0.000 indexing.py:104(_get_loc)
  5645707   77.124    0.000   77.124    0.000 {method 'spell' of 'HunSpell' objects}
   771066    4.071    0.000   76.979    0.000 base.py:379(_shallow_copy_with_infer)
 48313499   23.735    0.000   76.921    0.000 internals.py:2788(<genexpr>)
 18307718   25.578    0.000   76.121    0.000 common.py:81(is_datetime64_dtype)
 14230469   29.878    0.000   75.871    0.000 dtypes.py:347(is_dtype)
 20746200   75.638    0.000   75.638    0.000 {built-in method numpy.core.multiarray.empty}
   224127    0.884    0.000   75.518    0.000 groupby.py:4067(_chop)
  2128458    4.437    0.000   75.514    0.000 base.py:1663(identical)
  2392522    9.002    0.000   75.464    0.000 internals.py:5141(is_null)
   224130    2.927    0.000   74.915    0.000 frame.py:1953(_ixs)
 15707215   29.350    0.000   73.601    0.000 internals.py:4177(get_values)
 26041385   24.450    0.000   73.169    0.000 series.py:333(dtype)
  4801611   73.010    0.000   73.010    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
  5277876    3.763    0.000   72.494    0.000 tweetProcessor.py:376(is_correctly_spelled)
   224133    0.857    0.000   70.577    0.000 indexing.py:1587(_get_slice_axis)
   841116   23.188    0.000   69.899    0.000 internals.py:3481(fast_xs)
  2913588   14.344    0.000   69.640    0.000 base.py:371(_shallow_copy)
   261913    1.302    0.000   69.433    0.000 generic.py:805(__invert__)
 12372980   29.582    0.000   67.551    0.000 candidate.py:35(regex)
   224133    2.248    0.000   66.452    0.000 base.py:3223(insert)
   130973    0.815    0.000   66.363    0.001 internals.py:4820(<listcomp>)
  1411194   12.965    0.000   66.178    0.000 groupby.py:3882(<genexpr>)
   224133    0.366    0.000   65.816    0.000 indexing.py:107(_slice)
   617016   30.714    0.000   65.548    0.000 internals.py:4935(get_mgr_concatenation_plan)
   224136    2.244    0.000   65.451    0.000 generic.py:1483(_slice)
  6677965   31.263    0.000   64.208    0.000 series.py:286(_set_axis)
  2776785   62.980    0.000   62.980    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
 14602608   19.103    0.000   62.451    0.000 generic.py:353(_get_axis)
 12007948    8.208    0.000   61.775    0.000 common.py:59(is_sparse)
   940823    5.160    0.000   60.870    0.000 frame.py:2393(_box_item_values)
   962914    9.412    0.000   58.455    0.000 base.py:1506(take)
  6926250   10.138    0.000   58.114    0.000 common.py:106(is_string_dtype)
   224136    2.804    0.000   58.070    0.000 internals.py:3337(get_slice)
   261910    1.167    0.000   57.985    0.000 frame.py:4932(f)
  5874998    7.950    0.000   56.835    0.000 common.py:170(is_datetime64_any_dtype)
   261910    3.713    0.000   56.818    0.000 nanops.py:41(_f)
67008736/67008730   41.529    0.000   56.765    0.000 base.py:491(__len__)
  4379224   17.967    0.000   56.594    0.000 internals.py:3257(_consolidate_check)
   940823    6.669    0.000   56.119    0.000 internals.py:3536(get)
   130958    0.579    0.000   55.261    0.000 internals.py:4686(items_overlap_with_suffix)
 22292923   17.848    0.000   55.114    0.000 __init__.py:1279(debug)
  1247907    6.840    0.000   54.636    0.000 ast.py:40(literal_eval)
   261910    2.242    0.000   54.490    0.000 generic.py:949(__array_wrap__)
   130958    3.798    0.000   54.427    0.000 base.py:1905(intersection)
 12388726   54.379    0.000   54.379    0.000 {method 'get_value' of 'pandas.index.IndexEngine' objects}
  5636312   15.078    0.000   53.826    0.000 common.py:194(is_bool_indexer)
  3730846    6.599    0.000   53.325    0.000 common.py:264(needs_i8_conversion)
 16082411   15.022    0.000   49.981    0.000 series.py:386(_values)
 15097901   16.802    0.000   49.562    0.000 common.py:93(is_timedelta64_dtype)
  6353095   28.137    0.000   49.196    0.000 base.py:1392(__contains__)
184000694/184000526   48.952    0.000   48.959    0.000 {built-in method builtins.issubclass}
 26041385   29.595    0.000   48.719    0.000 internals.py:4147(dtype)
  1573538   36.331    0.000   48.364    0.000 numeric.py:660(require)
   940823    3.227    0.000   48.042    0.000 frame.py:2400(_box_col_values)
   470398    2.773    0.000   46.610    0.000 base.py:3213(delete)
 24548301   23.972    0.000   45.641    0.000 base.py:522(values)
   907127    1.270    0.000   45.070    0.000 html5parser.py:219(normalizedTokens)
   130952    8.548    0.000   43.988    0.000 frame.py:5650(_convert_object_array)
 25069698   28.375    0.000   43.788    0.000 __init__.py:1537(isEnabledFor)
 13221856   13.973    0.000   43.712    0.000 inference.py:53(is_list_like)
   831950    5.243    0.000   43.387    0.000 indexing.py:1806(check_bool_indexer)
   261916    3.120    0.000   43.140    0.000 frame.py:404(_init_ndarray)
  1111139   42.330    0.000   42.330    0.000 {pandas.lib.fast_multiget}
   831962   22.807    0.000   41.988    0.000 indexing.py:1857(maybe_convert_indices)
   261910    1.599    0.000   41.927    0.000 nanops.py:76(f)
 43079077   41.627    0.000   41.627    0.000 {method 'view' of 'numpy.ndarray' objects}
   907127    7.127    0.000   41.615    0.000 _tokenizer.py:49(__iter__)
  5553570   41.439    0.000   41.439    0.000 {built-in method time.strftime}
  2776774   21.620    0.000   40.994    0.000 __init__.py:1369(findCaller)
       12    0.000    0.000   40.731    3.394 dataframe.py:10(read_csv)
       12    0.003    0.000   40.730    3.394 parsers.py:494(parser_f)
       12    0.252    0.021   40.727    3.394 parsers.py:346(_read)
   878896    5.357    0.000   40.650    0.000 indexing.py:1371(_has_valid_type)
  2776785   39.539    0.000   40.584    0.000 {method 'seek' of '_io.TextIOWrapper' objects}
   261910    1.785    0.000   40.255    0.000 nanops.py:271(nansum)
  1749645   31.062    0.000   39.869    0.000 {method 'get_indexer' of 'pandas.index.IndexEngine' objects}
   470404   16.979    0.000   38.544    0.000 algorithms.py:166(safe_sort)
 10808765   20.644    0.000   38.055    0.000 series.py:322(name)
   224133    1.137    0.000   37.969    0.000 base.py:622(_coerce_scalar_to_index)
       12    0.000    0.000   37.519    3.127 parsers.py:934(read)
  4519933   13.838    0.000   37.162    0.000 base.py:1406(__getitem__)
  1218375    3.527    0.000   37.101    0.000 shape_base.py:180(vstack)
       12    0.001    0.000   37.009    3.084 parsers.py:1506(read)
  4379224    9.974    0.000   36.814    0.000 internals.py:3258(<listcomp>)
  1087423    7.968    0.000   36.610    0.000 internals.py:4581(_vstack)
  1202706    5.873    0.000   35.870    0.000 base.py:955(set_names)
   940823   10.981    0.000   35.635    0.000 internals.py:3565(iget)
   831938   12.955    0.000   35.276    0.000 threading.py:757(__init__)
 15203982   24.891    0.000   35.167    0.000 generic.py:340(_get_axis_name)
   130952    0.521    0.000   35.082    0.000 frame.py:5666(<listcomp>)
 16082411   21.717    0.000   34.959    0.000 internals.py:4174(internal_values)
   523808    1.593    0.000   34.561    0.000 frame.py:5660(convert)
 10608935   34.385    0.000   34.385    0.000 generic.py:114(__init__)
       12   34.059    2.838   34.081    2.840 {method 'read' of 'pandas.parser.TextReader' objects}
  1247907    1.737    0.000   33.585    0.000 ast.py:30(parse)
   261910    2.772    0.000   33.426    0.000 generic.py:3007(astype)
   470404   18.432    0.000   32.727    0.000 function_base.py:4538(delete)
  3371128    4.090    0.000   32.379    0.000 internals.py:154(get_values)
  1247907   31.848    0.000   31.848    0.000 {built-in method builtins.compile}
   415969    8.188    0.000   31.660    0.000 tweetProcessor.py:146(filter_words_only)
   261916    1.973    0.000   31.275    0.000 internals.py:4236(create_block_manager_from_blocks)
  2915310   10.550    0.000   30.032    0.000 dtypes.py:221(construct_from_string)
  7202852    8.362    0.000   29.753    0.000 common.py:292(is_bool_dtype)
  4455854   22.336    0.000   29.702    0.000 base.py:606(_get_attributes_dict)
   130955    0.322    0.000   29.698    0.000 internals.py:3385(<listcomp>)
 12372989    8.476    0.000   29.409    0.000 re.py:231(compile)
   261910    0.648    0.000   29.376    0.000 internals.py:3382(<lambda>)
   831938    5.017    0.000   29.321    0.000 range.py:249(_shallow_copy)
 18957404   19.305    0.000   29.319    0.000 common.py:333(_get_dtype)
  5553570   29.107    0.000   29.107    0.000 {built-in method time.localtime}
  1185274   28.818    0.000   28.818    0.000 {pandas.algos.take_2d_axis1_object_object}
   261910    1.672    0.000   28.728    0.000 base.py:652(copy)
  2391352   28.628    0.000   28.628    0.000 {built-in method pandas.lib.list_to_object_array}
   523838    2.242    0.000   28.470    0.000 generic.py:2868(as_matrix)
  3666764   11.807    0.000   28.330    0.000 numeric.py:2686(seterr)
   261916    5.416    0.000   28.237    0.000 ops.py:749(na_op)
  1029463    1.018    0.000   28.067    0.000 treetaggerwrapper.py:1961(split_dns)
 15707215   12.497    0.000   27.927    0.000 internals.py:163(to_dense)
  3941195   27.387    0.000   27.387    0.000 {built-in method numpy.core.multiarray.concatenate}
 11860048    8.720    0.000   27.175    0.000 base.py:527(get_values)
   828695    1.680    0.000   27.099    0.000 treetaggerwrapper.py:1984(split_url)
  9904083   23.103    0.000   26.840    0.000 internals.py:301(ftype)
   130982    0.504    0.000   26.628    0.000 internals.py:4385(_simple_blockify)
  1665617   26.378    0.000   26.378    0.000 {pandas.algos.take_2d_axis0_int64_int64}
  4813606   20.731    0.000   26.197    0.000 internals.py:4663(_get_blkno_placements)
   130967    0.358    0.000   25.785    0.000 api.py:25(_get_combined_index)
  1327156    4.926    0.000   25.778    0.000 indexing.py:192(_convert_scalar_indexer)
 12292935   25.768    0.000   25.768    0.000 {built-in method numpy.core.multiarray.arange}
  8564473   13.409    0.000   25.376    0.000 __init__.py:175(iteritems)
  2056801    7.011    0.000   25.132    0.000 function.py:37(__call__)
  2413481    9.377    0.000   24.587    0.000 base.py:1339(is_all_dates)
  1218375    3.647    0.000   24.565    0.000 shape_base.py:234(<listcomp>)
336960/315900    0.889    0.000   24.475    0.000 html5parser.py:410(processStartTag)
        3    0.003    0.001   24.318    8.106 dataframe.py:35(to_csv)
        3    0.000    0.000   24.315    8.105 frame.py:1303(to_csv)
        3    0.001    0.000   24.311    8.104 format.py:1452(save)
        3    0.040    0.013   24.197    8.066 format.py:1560(_save)
      125    0.155    0.001   24.155    0.193 format.py:1578(_save_chunk)
   470398    3.255    0.000   23.989    0.000 groupby.py:1707(result_index)
